filename,bandgap,formation_energy
mp20-train-mp-867180.cif,2.5717,-2.322306783875
mp20-train-mp-862946.cif,0.0,-0.2840828085416667
mp20-train-mp-1183611.cif,0.0,0.0395157137500001
mp20-train-mp-1105549.cif,1.7488999999999997,-2.1403473643750006
mp20-train-mp-23959.cif,5.4404,-2.191580785166666
mp20-train-mp-9321.cif,0.9290999999999996,-2.2084400275
mp20-train-mp-510311.cif,0.0,-0.4109343816666667
mp20-train-mp-1215517.cif,0.0,-0.2559635263218401
mp20-train-mp-1094479.cif,0.0,0.0566442599999996
mp20-train-mp-754178.cif,1.0959,-2.7034424318914803
mp20-train-mp-754212.cif,3.9768,-1.9773868292592591
mp20-train-mp-770627.cif,0.1892,-2.021164396824714
mp20-train-mp-12912.cif,0.1501000000000001,-2.737935526
mp20-train-mp-1219800.cif,0.0,-0.4018656248148144
mp20-train-mp-34467.cif,1.8997,-1.0108555210714287
mp20-train-mp-4535.cif,3.4151,-3.0369261724999994
mp20-train-mp-1209696.cif,0.0068999999999999,-0.1960012905263158
mp20-train-mp-13385.cif,1.8469,-0.8343932194062497
mp20-train-mp-865422.cif,0.0,-0.8230888541666666
mp20-train-mp-17112.cif,1.348,-0.2773652786249996
mp20-train-mp-768.cif,0.0,-0.4137811016666672
mp20-train-mp-21293.cif,0.0,-0.297633832
mp20-train-mp-862748.cif,0.0,-1.5065240812515963
mp20-train-mp-1298446.cif,0.7963,-2.705393252270114
mp20-train-mp-972540.cif,0.0,-0.3447736954166664
mp20-train-mp-1215562.cif,0.1909,-1.6474878475
mp20-train-mp-648086.cif,0.0,-0.5400496362500009
mp20-train-mp-8621.cif,1.1039,-1.095113998137499
mp20-train-mp-560531.cif,2.6998,-2.6772693183333325
mp20-train-mvc-9843.cif,0.0,-3.475131783166666
mp20-train-mp-753081.cif,0.0,-1.2999585954545447
mp20-train-mp-760891.cif,0.0,-1.5967823269444448
mp20-train-mp-1183123.cif,0.0,0.0753139281249994
mp20-train-mp-1184738.cif,0.0,-0.4378609474999999
mp20-train-mp-1187409.cif,0.0,-0.0790112425
mp20-train-mp-1189143.cif,2.4146,-2.549987707155173
mp20-train-mp-9919.cif,0.415,-0.429644307777778
mp20-train-mp-23185.cif,2.8635,-0.8595150520000002
mp20-train-mp-757499.cif,0.0,-1.6105849779761905
mp20-train-mp-1102752.cif,0.0,-0.3251853593055547
mp20-train-mp-22538.cif,2.3513,-1.9750714904444449
mp20-train-mp-13396.cif,0.0,-0.4118246133333332
mp20-train-mp-768241.cif,3.8606,-3.0550026804545443
mp20-train-mp-1040464.cif,0.0,-1.6193355613103448
mp20-train-mp-862909.cif,0.0,-0.5594471156250007
mp20-train-mp-1358.cif,0.0,-0.828325865
mp20-train-mp-1220450.cif,0.0,0.0465077746153846
mp20-train-mp-1207861.cif,2.249,-1.8621805875
mp20-train-mp-977244.cif,0.0,-1.4390208879977422
mp20-train-mp-11091.cif,0.0,-0.895288776666667
mp20-train-mp-1206288.cif,0.0,-0.4639017321874998
mp20-train-mp-998786.cif,0.0,-1.696343830166667
mp20-train-mp-1209159.cif,4.1864,-2.5902458877083334
mp20-train-mp-636368.cif,0.5750000000000002,-0.2382503337499999
mp20-train-mp-1226586.cif,0.0,-0.4005039005555559
mp20-train-mp-15779.cif,0.0,-0.4694217799999999
mp20-train-mp-1215561.cif,0.0,-0.3137299666666659
mp20-train-mp-1185940.cif,0.0,0.0206683050000003
mp20-train-mp-558849.cif,1.9197,-0.9495897177500006
mp20-train-mp-20058.cif,0.0,-0.8581777733333334
mp20-train-mp-862555.cif,0.0,-0.244003324166667
mp20-train-mp-9211.cif,0.0,-0.6830941547619044
mp20-train-mp-14445.cif,0.0,-0.6820188736666666
mp20-train-mp-505683.cif,0.0,-0.5698572408823516
mp20-train-mp-1025265.cif,0.0,-2.4865919951231525
mp20-train-mp-21167.cif,0.0,-0.477340455555555
mp20-train-mp-755705.cif,2.3508,-1.8595129873809528
mp20-train-mp-30974.cif,0.0,-1.638530627241379
mp20-train-mp-973314.cif,0.0,-0.9073335474999996
mp20-train-mp-862970.cif,0.0,-0.3087818118750003
mp20-train-mp-1184740.cif,0.0,-0.4791025699999998
mp20-train-mp-31116.cif,3.8973,-3.950563378
mp20-train-mp-1069604.cif,0.0,-0.6007957180000005
mp20-train-mp-675977.cif,0.6392999999999995,-0.4481194769791665
mp20-train-mp-22947.cif,1.142,-1.6840062534444442
mp20-train-mp-1212934.cif,0.0,-0.6463387833333331
mp20-train-mp-865326.cif,0.0,-1.1573441349999998
mp20-train-mp-561639.cif,1.7504,-0.973340121045259
mp20-train-mp-1101917.cif,0.6355000000000004,-0.4918195029166667
mp20-train-mp-1105569.cif,0.0,-0.0066535138596494
mp20-train-mp-1217576.cif,1.1108000000000002,-1.0528301420000006
mp20-train-mp-4584.cif,1.3066999999999998,-1.6481950663095242
mp20-train-mp-21409.cif,0.0001000000000002,-0.8333146546428571
mp20-train-mp-16478.cif,0.0,-0.8169627084999987
mp20-train-mp-1206629.cif,0.0,-0.5437798733333329
mp20-train-mp-1113577.cif,1.4771,-1.5560246577528734
mp20-train-mp-1105716.cif,0.0,-0.8674982341666659
mp20-train-mp-1215437.cif,0.0,-0.0163545133333333
mp20-train-mp-11570.cif,0.0,-0.4413184287499998
mp20-train-mp-9870.cif,2.691,-3.0601646518666663
mp20-train-mp-559161.cif,0.0,-2.614669374375
mp20-train-mp-1216950.cif,0.0,-0.3679263008333331
mp20-train-mp-567636.cif,0.5303000000000004,-0.2752233499999998
mp20-train-mp-867913.cif,0.0,-0.6005650058333334
mp20-train-mp-1103038.cif,0.0,-0.4885298683333339
mp20-train-mp-171.cif,0.0,-0.2421437050000001
mp20-train-mp-989737.cif,0.0,0.0
mp20-train-mp-1025365.cif,0.0,-0.4104262064285708
mp20-train-mp-1246370.cif,0.9788,-0.7531313618518519
mp20-train-mp-862446.cif,0.0335999999999998,-0.7477774000000004
mp20-train-mp-30603.cif,0.0,-0.1164530316666668
mp20-train-mp-5578.cif,0.0,-0.4860821905555556
mp20-train-mp-1321525.cif,0.7295000000000003,-2.436274955952381
mp20-train-mp-27359.cif,0.0,-2.337752426586207
mp20-train-mp-1218719.cif,0.0,-2.475666856979166
mp20-train-mp-30412.cif,0.0,-0.0624939399999999
mp20-train-mp-20866.cif,0.0,-0.5031120362499992
mp20-train-mp-1521186.cif,0.681,-2.9106663045000003
mp20-train-mp-807.cif,0.0,-0.7909436693750003
mp20-train-mp-24620.cif,4.119,-2.035679783888889
mp20-train-mp-21252.cif,0.0,-0.4663097138888877
mp20-train-mp-1223766.cif,0.0,-0.3713176110666666
mp20-train-mp-2059.cif,0.0,-0.6680566124999991
mp20-train-mp-849274.cif,2.4666,-2.5197199436666664
mp20-train-mp-1188869.cif,0.0,-1.041123761499999
mp20-train-mp-984702.cif,0.0,-0.26686518125
mp20-train-mp-1102394.cif,0.0,-0.7659120259090909
mp20-train-mp-567540.cif,0.0,0.0116824320000002
mp20-train-mp-973603.cif,0.0,-0.6600365424999994
mp20-train-mp-25469.cif,5.311,-1.96581181125
mp20-train-mp-1208875.cif,1.9513000000000005,-2.8724035558333325
mp20-train-mp-27647.cif,1.3933,-0.7200521018750003
mp20-train-mp-1112161.cif,2.801,-1.311886984336207
mp20-train-mp-754588.cif,0.0,-2.558127146666667
mp20-train-mp-1187614.cif,0.0,-0.5494455274999996
mp20-train-mp-863729.cif,0.0,-0.57761874875
mp20-train-mp-1288025.cif,1.3272999999999997,-2.262333072449713
mp20-train-mp-1189645.cif,0.1695000000000002,-1.9433009655000009
mp20-train-mp-752726.cif,2.7472,-3.540931285714286
mp20-train-mp-16719.cif,0.0,-0.1751089261538462
mp20-train-mp-6253.cif,6.8545,-3.3575893394761898
mp20-train-mp-25250.cif,1.985,-2.506594604166666
mp20-train-mp-22414.cif,0.0626000000000002,-1.06674009596875
mp20-train-mp-1184427.cif,0.0,-0.3842131850000001
mp20-train-mp-1019535.cif,4.944,-3.4496475107692315
mp20-train-mp-1208560.cif,2.7749,-1.746011691041666
mp20-train-mp-1113369.cif,1.2413999999999996,-2.519207991086207
mp20-train-mp-1104877.cif,0.0,-1.285608973571429
mp20-train-mp-12645.cif,4.4183,-3.303178772083333
mp20-train-mp-1227835.cif,1.5650999999999995,-3.139647467988506
mp20-train-mp-1183732.cif,0.0,-0.0098956462500003
mp20-train-mp-1176505.cif,4.8879,-3.047581439375
mp20-train-mp-6144.cif,2.083,-3.415011667241379
mp20-train-mp-757023.cif,1.3735999999999997,-2.437314119499999
mp20-train-mp-1094796.cif,0.0,-0.0300804049999999
mp20-train-mp-4308.cif,0.0,-0.7729185841666668
mp20-train-mp-21105.cif,0.0,-0.4375793800000001
mp20-train-mp-1207237.cif,0.0,-0.5864738234999998
mp20-train-mp-16267.cif,1.3299,-1.9504607917857144
mp20-train-mp-1180782.cif,0.1663999999999998,-2.9312698911
mp20-train-mp-1080150.cif,0.3786,-1.0013741675260412
mp20-train-mp-570472.cif,2.3081,-0.8380086046666667
mp20-train-mp-1640048.cif,0.0,-1.5190580865
mp20-train-mp-1070925.cif,0.0,-1.2664611527777785
mp20-train-mp-675581.cif,0.0,-1.9827483435714288
mp20-train-mp-8018.cif,0.0,-2.4905675901111106
mp20-train-mp-20521.cif,0.0,-0.9114386112499996
mp20-train-mp-1025273.cif,3.127,-0.4096049036945811
mp20-train-mp-1220482.cif,0.0,-0.1859484350000002
mp20-train-mp-20784.cif,0.0,-1.346140738874999
mp20-train-mp-15637.cif,0.0,-2.107748910625
mp20-train-mp-1208362.cif,0.0,-0.3575084533333334
mp20-train-mp-1208877.cif,0.0,-2.6543522898809533
mp20-train-mp-1111579.cif,4.2661,-2.8126517781833336
mp20-train-mp-541771.cif,0.4790000000000001,-0.322097907142857
mp20-train-mp-21194.cif,0.0,-0.6688656849999989
mp20-train-mp-1071627.cif,0.0,-0.5417331941666674
mp20-train-mp-1054.cif,0.0,-0.3074840466666666
mp20-train-mp-1216594.cif,0.0,-0.612489708888889
mp20-train-mp-1025223.cif,0.0,-0.3938477414285718
mp20-train-mp-1221728.cif,0.0,-0.2939942034913798
mp20-train-mp-11393.cif,0.0,-0.3632177859999999
mp20-train-mp-755829.cif,3.6455,-2.227707467333334
mp20-train-mp-774146.cif,0.9203,-1.5388150179999998
mp20-train-mp-2858.cif,3.5401,-3.8136169366666657
mp20-train-mp-567670.cif,0.0,-0.465074824242424
mp20-train-mp-13093.cif,0.0,-0.6441747683333331
mp20-train-mp-1113749.cif,1.5839,-2.168841253666667
mp20-train-mp-1027292.cif,0.8476999999999997,-1.1128259361197916
mp20-train-mp-759110.cif,0.0,-2.12530886375479
mp20-train-mp-1212173.cif,0.0,-1.573454317647059
mp20-train-mp-1222944.cif,0.0,-3.15267821325
mp20-train-mp-3732.cif,0.0,-1.3781354611979155
mp20-train-mp-19723.cif,0.0,-1.3275644987499997
mp20-train-mp-1183555.cif,0.0,-0.3140630208333332
mp20-train-mp-1179773.cif,0.0,-0.8987212997916671
mp20-train-mp-998537.cif,1.3463,-2.0374686918333333
mp20-train-mp-10271.cif,0.0,-0.0176781769999998
mp20-train-mp-1188435.cif,0.0,-0.7372030588333324
mp20-train-mp-1216585.cif,2.0159,-1.1449828607291668
mp20-train-mp-756638.cif,0.9257999999999996,-2.2124864491666663
mp20-train-mp-1181681.cif,0.25,-1.8845315841410653
mp20-train-mp-515.cif,0.0,-0.2782260449999998
mp20-train-mp-29157.cif,0.5757000000000003,-0.3719417977777771
mp20-train-mp-20480.cif,0.0,-0.2973302749999992
mp20-train-mp-510564.cif,0.0,-0.4411355428571428
mp20-train-mp-1186332.cif,0.0,0.0151405100000001
mp20-train-mp-862912.cif,0.0,-0.5898449331249997
mp20-train-mp-1219067.cif,0.1858999999999993,-0.4090981281578941
mp20-train-mp-1147677.cif,0.0,-1.2702626813333333
mp20-train-mp-1078613.cif,0.0,-1.28204155125
mp20-train-mp-2001.cif,0.0,-0.3647550187499999
mp20-train-mp-16613.cif,0.5988999999999995,-2.224651325
mp20-train-mp-1185233.cif,0.0478999999999998,-0.3089682133333333
mp20-train-mp-1179094.cif,1.5265000000000002,-0.6084976888888889
mp20-train-mp-1206416.cif,0.0,-0.3374741700000001
mp20-train-mp-1106177.cif,0.0,-0.3269528532499997
mp20-train-mp-1067933.cif,2.2622,-0.7264823090624999
mp20-train-mp-761066.cif,3.1657,-2.27730174998358
mp20-train-mp-1025422.cif,0.0,-0.44784278875
mp20-train-mp-1078716.cif,0.0,-2.588434383333334
mp20-train-mp-1095130.cif,0.0,-0.5740112500000004
mp20-train-mp-542587.cif,0.0,-0.4124680829999995
mp20-train-mp-1206857.cif,0.0,-0.8118994322222224
mp20-train-mp-1216628.cif,0.4399999999999995,-2.0764661288727253
mp20-train-mp-865736.cif,0.0,-0.7010860624999995
mp20-train-mp-1066254.cif,0.0,-0.8856769583333328
mp20-train-mp-1216923.cif,0.0,-0.1050958491732989
mp20-train-mp-1072024.cif,0.0,-0.6281606155555556
mp20-train-mp-1215269.cif,0.0,-0.0675892183333341
mp20-train-mp-1518284.cif,0.0,-2.3844003411666663
mp20-train-mp-14625.cif,0.0,-0.5672561199999997
mp20-train-mp-1028764.cif,0.7970000000000002,-0.9984103076562504
mp20-train-mp-1222960.cif,0.0,-0.2724289158333342
mp20-train-mp-1184930.cif,0.0,0.0025071737499997
mp20-train-mp-1217132.cif,0.0,-0.8218710538095247
mp20-train-mp-1227017.cif,0.0,-0.3117438649999999
mp20-train-mp-555013.cif,2.5485,-1.6070255934375002
mp20-train-mp-1190030.cif,0.6030999999999995,-1.0359919644999998
mp20-train-mp-3603.cif,0.0,-1.553639012592593
mp20-train-mp-1222396.cif,0.0,-2.0317334884895835
mp20-train-mp-757163.cif,3.1595000000000004,-2.945039713541667
mp20-train-mp-1205511.cif,0.6835999999999998,-0.4362603463333336
mp20-train-mvc-13940.cif,2.4449,-3.1797933768750006
mp20-train-mp-1226545.cif,0.0,-0.851111084
mp20-train-mp-761524.cif,0.0,-1.8374216190000008
mp20-train-mp-1244572.cif,1.0894,-2.462564812666668
mp20-train-mp-21316.cif,0.0,-0.8201872766666677
mp20-train-mp-1213011.cif,0.0,-0.889270207500001
mp20-train-mp-556275.cif,3.7232,-2.527796269230769
mp20-train-mp-36539.cif,1.0922999999999998,-0.9112821656718744
mp20-train-mp-552008.cif,1.4562,-2.46823553625
mp20-train-mp-7107.cif,0.0,-1.010759634
mp20-train-mp-1007637.cif,2.8834,-0.2208776923879312
mp20-train-mp-561118.cif,2.0323,-1.0619869378124998
mp20-train-mp-644278.cif,0.0,-0.6013333746666667
mp20-train-mp-554702.cif,5.6395,-3.5805220676034484
mp20-train-mp-1072011.cif,0.0,-0.3210888250000003
mp20-train-mp-1205786.cif,0.0,-0.2560295000000011
mp20-train-mp-1308540.cif,1.5376,-1.9248406399999995
mp20-train-mp-20059.cif,0.0,-0.5708625418103447
mp20-train-mp-1543154.cif,2.8029,-3.0192252341163788
mp20-train-mp-1220405.cif,0.0,-0.6348436445000004
mp20-train-mp-1068348.cif,0.0,-0.6041801793333328
mp20-train-mp-865374.cif,0.0,-0.634575039583333
mp20-train-mp-754145.cif,4.6812,-3.987567189999999
mp20-train-mp-11121.cif,2.0651,-1.5936069816603808
mp20-train-mp-1184111.cif,0.0,-0.1906970874999998
mp20-train-mp-28065.cif,2.5009,-2.4361165766666666
mp20-train-mp-22643.cif,0.0,-0.7197625077777777
mp20-train-mp-1100874.cif,4.7952,-3.494467149166666
mp20-train-mp-4888.cif,3.1977,-2.9073025811904776
mp20-train-mp-1219720.cif,0.5415999999999999,-0.6725729151562495
mp20-train-mp-997161.cif,0.5222999999999995,-0.95989146375
mp20-train-mp-8016.cif,0.8932000000000002,-0.8615172974218748
mp20-train-mp-1227369.cif,0.0,-2.9686241681666674
mp20-train-mp-1111970.cif,6.7914,-3.51872519424138
mp20-train-mp-762163.cif,0.0,-2.470161345766284
mp20-train-mp-1001615.cif,0.0,-1.5925949670052084
mp20-train-mp-976347.cif,7.1691,0.0009691225
mp20-train-mp-1217619.cif,0.0,-0.3766834833333337
mp20-train-mp-1209832.cif,0.0,-1.4639771848717946
mp20-train-mp-1224642.cif,0.0,-0.4218209808333337
mp20-train-mp-1208995.cif,3.6697,-2.9288678845
mp20-train-mp-22876.cif,2.0157000000000003,-1.1166632701077588
mp20-train-mp-976765.cif,0.0,-0.183987302413793
mp20-train-mp-1597.cif,0.0,-3.75044424
mp20-train-mp-761819.cif,1.2894,-1.9387607761666672
mp20-train-mp-30705.cif,0.0,-0.4482766617592588
mp20-train-mp-2724.cif,0.0,-1.23671418
mp20-train-mp-2396.cif,0.0,-0.2234077916666675
mp20-train-mp-1224401.cif,0.0,-0.3025897822222217
mp20-train-mp-1103738.cif,0.0,-2.1345082053571423
mp20-train-mp-12075.cif,0.0,-0.4320059956666668
mp20-train-mp-1112111.cif,1.8482,-1.2182920429195403
mp20-train-mp-1226118.cif,0.5579,-1.8089218195402288
mp20-train-mp-756207.cif,1.6204,-1.8390896519047624
mp20-train-mp-1078299.cif,0.0,-0.4384958306666661
mp20-train-mp-8965.cif,1.8223,-1.033662743513889
mp20-train-mp-1224848.cif,1.2685,-0.6767720855059528
mp20-train-mp-1226229.cif,0.0,-0.1426716800000012
mp20-train-mp-1522152.cif,0.4308000000000005,-3.169362627000001
mp20-train-mp-974638.cif,0.0,-0.3246561225
mp20-train-mp-1228338.cif,0.0,-2.2025722625
mp20-train-mp-1222100.cif,1.858,-1.2002251691406252
mp20-train-mp-22408.cif,0.8425000000000002,-1.2843806087500012
mp20-train-mp-1209267.cif,0.0,-3.076519836666668
mp20-train-mp-1206116.cif,0.0,-0.5054407183333339
mp20-train-mp-5394.cif,1.488099999999999,-3.4207003635416675
mp20-train-mp-2630.cif,1.7674,0.0277743277777785
mp20-train-mp-1213089.cif,4.8426,-2.684556274468391
mp20-train-mp-11185.cif,0.0,-0.8707351482142849
mp20-train-mp-1103281.cif,1.7027,-0.3842899041666665
mp20-train-mp-752843.cif,0.0,-2.528767318095238
mp20-train-mp-1189967.cif,0.0,-0.0757506074999998
mp20-train-mp-1224000.cif,0.9116,-0.4911283930208334
mp20-train-mp-1183989.cif,0.0,-0.0984353757327585
mp20-train-mp-20758.cif,2.7793,-2.135996312142858
mp20-train-mp-1095666.cif,0.0,-0.2841044325000001
mp20-train-mp-760513.cif,1.7900999999999998,-3.892252445555556
mp20-train-mp-1112527.cif,1.9339,-1.8398400215747124
mp20-train-mp-27814.cif,2.6958,-0.40680979625
mp20-train-mp-1185836.cif,0.0,-0.1602123975
mp20-train-mp-569352.cif,0.0,-0.3193517799999998
mp20-train-mp-1216803.cif,0.0,-0.2362896249999998
mp20-train-mp-1217471.cif,2.6289,-4.183655724999999
mp20-train-mp-1174492.cif,0.0,-2.118314728153736
mp20-train-mp-1114663.cif,3.4899,-2.209568519333333
mp20-train-mp-6066.cif,3.3624,-2.731204617068965
mp20-train-mp-1295063.cif,2.3451,-2.2873602114080462
mp20-train-mp-1232216.cif,0.0,-1.9190648907291663
mp20-train-mp-862711.cif,0.0,-0.3739583249999993
mp20-train-mp-1104548.cif,0.0,-0.2514955592307702
mp20-train-mp-1186469.cif,0.0,-0.6122230462499996
mp20-train-mp-1223498.cif,2.3040000000000003,-3.3867571357272728
mp20-train-mp-1219044.cif,0.0,-0.2734391354166667
mp20-train-mp-1188713.cif,0.0,-2.559092156499999
mp20-train-mp-11713.cif,1.9728,-0.2017107819999992
mp20-train-mp-1225724.cif,1.4382,-1.0680360549107146
mp20-train-mp-1716.cif,0.5693000000000001,-1.0714212435000008
mp20-train-mp-1095057.cif,0.0,-0.1656716337500006
mp20-train-mp-643273.cif,0.0,-0.1785529244252875
mp20-train-mp-1217539.cif,3.4486000000000003,-3.4786234863888885
mp20-train-mp-1520523.cif,3.5885,-3.078299941166667
mp20-train-mp-865220.cif,0.0,-0.3391449212499999
mp20-train-mp-13025.cif,0.0,-0.7405755458333333
mp20-train-mp-571275.cif,0.0,-1.098118748758082
mp20-train-mp-755453.cif,0.0,-0.3209232902528732
mp20-train-mp-7432.cif,0.0,-0.5831727413333336
mp20-train-mp-861875.cif,0.0,-0.2072521545833332
mp20-train-mp-1229031.cif,0.0,-0.0556245116666662
mp20-train-mp-1219667.cif,0.0,-0.3459220287499995
mp20-train-mp-1101049.cif,0.0,-1.6001579289285723
mp20-train-mp-21003.cif,0.0,-0.4198330991666665
mp20-train-mp-866181.cif,0.0,-0.3154612516666666
mp20-train-mp-4093.cif,0.0,-1.8671725974358968
mp20-train-mp-4595.cif,0.0,-0.4625551925
mp20-train-mp-4854.cif,0.0,-0.7135552233333335
mp20-train-mp-1227831.cif,0.0447000000000001,-2.0322104285
mp20-train-mp-1224994.cif,0.3873999999999999,-0.583754871210937
mp20-train-mp-1103515.cif,1.8873,-2.191047990206897
mp20-train-mp-1215353.cif,0.0,-0.6741354762499997
mp20-train-mp-1111000.cif,3.4532,-2.5303143327988504
mp20-train-mp-7818.cif,0.0,-0.2547171774687499
mp20-train-mp-1205785.cif,0.0,-0.5112970081724143
mp20-train-mp-3161.cif,0.1425999999999998,-0.1912657044444448
mp20-train-mp-1013527.cif,0.9116,-0.2687087704166666
mp20-train-mp-1177394.cif,0.9579,-2.202754494820402
mp20-train-mp-984769.cif,0.0,-0.2290565891666665
mp20-train-mp-582736.cif,0.0,-0.8096181210000004
mp20-train-mp-1185885.cif,0.0,-0.0156236558333333
mp20-train-mp-22460.cif,0.0,-0.2549310091666665
mp20-train-mp-1228079.cif,0.5038999999999998,-2.586679094333333
mp20-train-mp-762390.cif,1.2639,-2.419177853958333
mp20-train-mp-976972.cif,0.0,-0.274456006666667
mp20-train-mp-31057.cif,0.0,-1.0780871689999998
mp20-train-mp-1225887.cif,2.5019,-1.3304380035028736
mp20-train-mp-1221109.cif,0.0,-0.5531380992307695
mp20-train-mp-1219387.cif,0.0,-0.3028981169230768
mp20-train-mp-1112967.cif,4.7867,-2.4893292630459767
mp20-train-mp-20785.cif,0.0,-0.4356301279999997
mp20-train-mp-1225833.cif,2.2369,-2.7790138164367817
mp20-train-mp-862683.cif,0.0,-0.2578949756250006
mp20-train-mp-567771.cif,3.2736,-1.3144629106666674
mp20-train-mp-30818.cif,0.0,-0.7033226466666664
mp20-train-mp-8762.cif,2.6707,-2.97457418575
mp20-train-mp-556584.cif,3.7268,-3.805338757999999
mp20-train-mp-1221415.cif,0.0,-1.4274837850201152
mp20-train-mp-1183083.cif,0.0,0.0574380964583332
mp20-train-mp-1095370.cif,0.0,-0.5308472799479164
mp20-train-mp-570863.cif,0.0,-0.1365869737499991
mp20-train-mp-5682.cif,0.0,-0.8276190159999992
mp20-train-mp-1094322.cif,0.0,0.061620037222223
mp20-train-mp-1106351.cif,0.0,-0.3349652788235301
mp20-train-mp-862925.cif,0.0,-0.8165784718750002
mp20-train-mp-8954.cif,0.0,-1.133137701562499
mp20-train-mp-30493.cif,0.0,-0.4441457899999999
mp20-train-mp-865426.cif,0.0,-0.367166815833333
mp20-train-mp-1080768.cif,0.0,-0.9114380549999994
mp20-train-mp-1187373.cif,0.0,0.0319081100000007
mp20-train-mp-85.cif,0.0,0.03681058
mp20-train-mp-1070356.cif,0.7244999999999999,-0.967251135
mp20-train-mp-1186140.cif,0.0,-0.3577942016379309
mp20-train-mp-1079260.cif,0.6560999999999999,-0.7459355586718752
mp20-train-mp-1079988.cif,0.0,-0.638465592
mp20-train-mp-1106279.cif,2.348,-0.746196726875
mp20-train-mp-22717.cif,0.0,-0.6137339812500002
mp20-train-mp-1217942.cif,0.0,-0.6862581322222228
mp20-train-mp-3822.cif,4.4424,-2.700389593833333
mp20-train-mp-30650.cif,0.0,-0.1367871636111108
mp20-train-mp-1975.cif,0.306,-2.002031230833333
mp20-train-mp-1078693.cif,0.2896999999999998,-1.956166578125
mp20-train-mp-1222938.cif,0.0,-1.1189073550000002
mp20-train-mp-19985.cif,1.4562000000000004,-0.5606712004062502
mp20-train-mp-1181033.cif,0.0,-0.6220623202083324
mp20-train-mp-1176519.cif,1.6624999999999996,-2.4438503802083344
mp20-train-mp-759764.cif,1.7426,-2.484498590999999
mp20-train-mp-1207160.cif,0.0,-1.747991989444445
mp20-train-mp-1220866.cif,0.0,-0.4808854944252878
mp20-train-mp-862379.cif,0.0,-0.2435284091666663
mp20-train-mp-1184708.cif,1.5269,-0.8952994266666666
mp20-train-mp-31447.cif,0.0,-0.4172827305555551
mp20-train-mp-865438.cif,0.0,-0.5954208708333333
mp20-train-mp-1080508.cif,0.0,-0.9559729059999996
mp20-train-mp-781081.cif,3.1159,-2.691684579500001
mp20-train-mp-1184973.cif,0.6976000000000004,-0.4658388675
mp20-train-mp-1522279.cif,1.6524,-2.764965810000001
mp20-train-mp-568264.cif,2.1817,-0.7656431965624998
mp20-train-mp-23548.cif,0.0,-1.005087346333334
mp20-train-mp-568006.cif,0.0,-0.0458185833333336
mp20-train-mp-1018783.cif,0.0,-0.1226927041666664
mp20-train-mp-1226653.cif,0.0,-0.5836828124999999
mp20-train-mp-1208858.cif,1.8842,-2.857855403333333
mp20-train-mp-756979.cif,0.6579000000000002,-1.5790440780000004
mp20-train-mp-1105394.cif,1.2898,-3.104694236833333
mp20-train-mp-1185265.cif,0.0,-0.3851539312500001
mp20-train-mp-541753.cif,0.0,-1.4665058389846746
mp20-train-mp-1112173.cif,0.0,-1.2960582645999998
mp20-train-mp-759093.cif,3.63,-3.017921556252874
mp20-train-mp-22691.cif,0.8635000000000002,-0.7424475686718752
mp20-train-mp-1025113.cif,0.0,-0.7952876483333332
mp20-train-mp-31433.cif,0.0,-0.2990120849999999
mp20-train-mp-2283.cif,0.0,-0.2916847825000008
mp20-train-mp-1209950.cif,0.0,-1.3731019660344828
mp20-train-mp-28567.cif,4.8768,-2.930694927222222
mp20-train-mp-28638.cif,0.0,-1.2443383499999996
mp20-train-mp-1218915.cif,0.4022999999999994,-0.55116507375
mp20-train-mp-1246966.cif,0.8926000000000003,-1.6449209453571427
mp20-train-mp-1114677.cif,3.8167,-2.83706559075
mp20-train-mp-1224996.cif,0.0,-3.110110309473685
mp20-train-mp-637255.cif,0.0,-0.3079682393333343
mp20-train-mp-1078713.cif,0.0,-1.0670675959999998
mp20-train-mp-1217070.cif,0.0,-0.7325720404166685
mp20-train-mp-1185211.cif,0.0,0.0383605662499988
mp20-train-mp-1094587.cif,0.0,-0.0464490661111112
mp20-train-mp-1219047.cif,0.0,-0.0839699303508774
mp20-train-mp-753192.cif,0.6568,-1.868423926428572
mp20-train-mp-768963.cif,3.3492,-2.804402015238096
mp20-train-mp-1520883.cif,0.0192999999999994,-3.0390397406666665
mp20-train-mp-1549.cif,0.0,-0.9877882775
mp20-train-mp-1225663.cif,0.0,-0.5018030058333333
mp20-train-mp-640444.cif,0.0,-0.5299976744444442
mp20-train-mp-1207169.cif,0.0,-0.514891703
mp20-train-mp-862842.cif,0.0,-0.5457301945833333
mp20-train-mp-1185174.cif,0.0,-0.7898833774999998
mp20-train-mp-1206446.cif,5.237,-3.5139932327500008
mp20-train-mp-23067.cif,1.3268,-1.5522497251111105
mp20-train-mp-1295957.cif,1.1424000000000003,-2.051823424
mp20-train-mp-8945.cif,4.7737,-3.552016595462963
mp20-train-mp-7632.cif,0.0,-0.558123895555555
mp20-train-mp-1798.cif,0.0,-0.0282076987499997
mp20-train-mp-1227296.cif,0.0,-0.3793144650000002
mp20-train-mp-1113343.cif,2.1383000000000005,-2.150023687
mp20-train-mp-979044.cif,0.0,-0.5853528058333328
mp20-train-mp-571122.cif,0.4521999999999999,-0.3531578699999998
mp20-train-mp-1187939.cif,0.0,-0.4862637362499997
mp20-train-mp-31411.cif,0.0,-0.2033422076923082
